"krs"
"0001083271"
"0001103341"
"0001066902"
"0001098816"
"0001056545"
"0001035654"
"0001067217"
"0001084272"
"0001047308"
"0001010879"
"0001096440"
"0001104812"
"0001065958"
"0001105530"
"0001055197"
"0001066390"
"0001080998"
"0001066982"
"0001052305"
"0001074967"
"0001053869"
"0001066943"
"0001055960"
"0001081614"
"0001048334"
"0001101044"
"0001031850"
"0001105530"
"0001027815"
"0001001453"
"0001100488"
"0001058090"
"0001055197"
"0001038634"
"0001015627"
"0001012868"
"0001096440"
"0001050983"
"0001003667"
"0000997948"
"0001085108"
"0001083291"
"0001052626"
"0001047028"
"0001084458"
"0001061953"
"0001055263"
"0001092886"
"0001064412"
"0001009810"
"0001057066"
"0001011981"
"0001038984"
"0001095107"
"0001116878"
"0001085108"
"0001067129"
"0001064828"
"0001098117"
"0001050184"
"0001008031"
"0001009330"
"0001006689"
"0001050983"
"0001123847"
"0001092067"
"0001037027"
"0001006996"
"0000996874"
"0001092461"
"0001120431"
"0001119398"
"0001072223"
"0001053742"
"0001052204"
"0001039181"
"0001083830"
"0001089214"
"0001049454"
"0001117523"
"0001102291"
"0001068179"
"0001009537"
"0001035276"
"0001031358"
"0001090867"
"0001075046"
"0001091842"
"0001059686"
"0001044028"
"0001123847"
"0001114974"
"0001110538"
"0001084272"
"0001065785"
"0001080057"
"0001096658"
"0001066658"
"0001001749"
"0001086669"
"0001118437"
"0001092067"
"0001074549"
"0001037027"
"0001031563"
"0001032915"
"0001119398"
"0001072223"
"0001056936"
"0001078300"
"0001053742"
"0001006996"
"0001120431"
"0001060084"
"0001052204"
"0000998011"
"0001032166"
"0001038521"
"0001060924"
"0001102632"
"0001043513"
"0001026518"
"0001011237"
"0001001155"
"0001103081"
"0001044241"
"0001008137"
"0001097044"
"0001100387"
"0001124418"
"0001119852"
"0001016140"
"0001077326"
"0001085054"
"0001123258"
"0001049319"
"0001051072"
"0001059754"
"0001098868"
"0001070839"
"0001012508"
"0001003657"
"0001099294"
"0001103579"
"0001049141"
"0001051018"
"0001028155"
"0001109966"
"0001018775"
"0001010822"
"0001038604"
"0001034406"
"0001105520"
"0000996958"
"0001059335"
"0001077090"
"0001121561"
"0001094344"
"0001033901"
"0001028388"
"0001118046"
"0001109528"
"0001074549"
"0001018352"
"0001044681"
"0001010549"
"0001044671"
"0001114307"
"0001032854"
"0001053369"
"0001122786"
"0001122964"
"0001049010"
"0001018352"
"0001010549"
"0001008384"
"0001118046"
"0001109528"
"0001118944"
"0000999434"
"0001067092"
"0001044671"
"0001114307"
"0001071058"
"0001088101"
"0001104184"
"0001125281"
"0001094461"
"0001033119"
"0001118104"
"0001122411"
"0001078115"
"0001072671"
"0001001626"
"0001099660"
"0001050036"
"0001056305"
"0001010449"
"0001049863"
"0001002508"
"0001063454"
"0001007772"
"0001074527"
"0001048640"
"0001123336"
"0001016931"
"0001075247"
"0001073653"
"0001032624"
"0001079014"
"0001012511"
"0001096854"
"0001073046"
"0001028505"
"0001028420"
"0001078470"
"0001071241"
"0001081054"
"0001032297"
"0001055437"
"0001088811"
"0001061338"
"0001075581"
"0001027737"
"0001026888"
"0001073900"
"0001088817"
"0001064309"
"0001094774"
"0001035113"
"0001051982"
"0001060054"
"0001092948"
"0001060561"
"0001060937"
"0001027806"
"0001079275"
"0001090498"
"0001087426"
"0001076081"
"0001056090"
"0001010873"
"0001012252"
"0001046840"
"0001038346"
"0001060937"
"0001027806"
"0001034203"
"0001096854"
"0001060561"
"0001075581"
"0001079275"
"0001087426"
"0001078470"
"0001071241"
"0001081054"
"0001053045"
"0001008244"
"0001067428"
"0001012399"
"0001073353"
"0001088497"
"0001066801"
"0001065353"
"0001081429"
"0001103417"
"0001067344"
"0001076531"
"0001083243"
"0001052024"
"0001105773"
"0001002012"
"0001011461"
"0001067484"
"0001062624"
"0001105335"
"0001103524"
"0001034716"
"0001106454"
"0001112785"
"0001011461"
"0001015125"
"0001053299"
"0001090878"
"0001059779"
"0001105498"
"0001103582"
"0001087110"
"0001090655"
"0001100688"
"0001037466"
"0001095416"
"0001046097"
"0001068744"
"0001066588"
"0001100703"
"0001109381"
"0001047575"
"0001007323"
"0001010956"
"0001002483"
"0001103597"
"0001038298"
"0001004886"
"0001000338"
"0001071946"
"0001113751"
"0001008729"
"0001010172"
"0001086017"
"0001101469"
"0000998398"
"0001011827"
"0001114154"
"0001016197"
"0001029019"
"0001038001"
"0001069734"
"0001079884"
"0001027711"
"0001094961"
"0000999193"
"0000997391"
"0001036221"
"0001100685"
"0001109278"
"0001055102"
"0001000298"
"0000997446"
"0001035684"
"0001064565"
"0001074543"
"0001032531"
"0001035972"
"0001036714"
"0001116084"
"0001018753"
"0001073589"
"0001073175"
"0001113143"
"0001092567"
"0001066356"
"0001088405"
"0001036643"
"0001042739"
"0001099016"
"0001036030"
"0001046607"
"0001002610"
"0001100226"
"0001027794"
"0001040651"
"0001083163"
"0001079102"
"0001056952"
"0001032543"
"0001099488"
"0001045790"
"0001065134"
"0001051283"
"0001030397"
"0001081999"
"0001065981"
"0001074329"
"0001080329"
"0001081757"
"0001085672"
"0001066603"
"0001096084"
"0001082011"
"0001041849"
"0001055288"
"0001042704"
"0001112719"
"0001082951"
"0001108413"
"0001113548"
"0001086137"
"0001030694"
"0001082286"
"0001036050"
"0001015415"
"0001039970"
"0001091075"
"0001100228"
"0001016052"
"0001042911"
"0001116283"
"0001083257"
"0001015124"
"0001043402"
"0001101086"
"0001103696"
"0001033726"
"0001051941"
"0001074176"
"0001046704"
"0001092203"
"0001077086"
"0001039242"
"0001117015"
"0001012987"
"0001033227"
"0001108029"
"0001085609"
"0001114532"
"0001069425"
"0001071136"
"0001044551"
"0001045852"
"0001111381"
"0001090076"
"0001095962"
"0001015522"
"0001035333"
"0001047832"
"0001045139"
"0001037433"
"0001027244"
"0001088316"
"0001017088"
"0001054914"
"0001020153"
"0001119486"
"0001028348"
"0001086185"
"0001011982"
"0001014534"
"0001008187"
"0001120374"
"0001011038"
"0001075792"
"0001039501"
"0001049651"
"0001106761"
"0001055186"
"0001009898"
"0001096662"
"0001074775"
"0001037815"
"0001062489"
"0001103293"
"0001035246"
"0001041109"
"0001054684"
"0001070900"
"0001099985"
"0001115257"
"0001094851"
"0001015602"
"0001117749"
"0001032174"
"0001012305"
"0001093334"
"0001033421"
"0001117654"
"0001117483"
"0001032747"
"0001047429"
"0001086571"
"0001069139"
"0001088316"
"0001054914"
"0001027244"
"0001119486"
"0001044740"
"0001047974"
"0001074437"
"0001072079"
"0001001915"
"0001094776"
"0001113753"
"0001122265"
"0001041945"
"0001056619"
"0001009581"
"0001002042"
"0001044499"
"0001037318"
"0001001217"
"0001094776"
"0001044666"
"0001052538"
"0001098616"
"0001018201"
"0001103293"
"0001072079"
"0001085997"
"0001102109"
"0001060595"
"0001033997"
"0001044740"
"0001030703"
"0001123776"
"0001123791"
"0001034908"
"0001114116"
"0001123588"
"0001109769"
"0001063550"
"0001075144"
"0001088365"
"0001079315"
"0001098843"
"0001049917"
"0001067442"
"0001115299"
"0001092712"
"0001096457"
"0001093661"
"0001098616"
"0001018201"
"0001018594"
"0001010554"
"0001120723"
"0001120659"
"0001111394"
"0001030822"
"0001058292"
"0001072929"
"0001070927"
"0001005794"
"0001017505"
"0001123424"
"0001002806"
"0001069380"
"0001076198"
"0001099128"
"0001012357"
"0001121595"
"0001085997"
"0001033582"
"0001060253"
"0001124054"
"0001037056"
"0001044714"
"0001027099"
"0001053067"
"0001013272"
"0001027146"
"0001057830"
"0001121980"
"0001034972"
"0001009830"
"0001008751"
"0001049359"
"0001030106"
"0001093626"
"0001101113"
"0000997458"
"0001094932"
"0001123437"
"0001123410"
"0001015568"
"0001018385"
"0000994779"
"0001046728"
"0001020321"
"0001014896"
"0001036353"
"0000997309"
"0001010848"
"0001083413"
"0001047275"
"0001051991"
"0001038221"
"0001083730"
"0001038410"
"0000996918"
"0001007285"
"0000999417"
"0001007845"
"0001038570"
"0001056514"
"0000999416"
"0001071069"
"0001075687"
"0001053917"
"0001053143"
"0001009850"
"0001053232"
"0001053385"
"0001088738"
"0001053143"
"0001035924"
"0001070538"
"0001011832"
"0001012492"
"0001052899"
"0001041714"
"0001048779"
"0001068338"
"0001055442"
"0001088826"
"0001010989"
"0001030189"
"0001073311"
"0001074410"
"0001068338"
"0001030189"
"0001075469"
"0001026915"
"0001077920"
"0001026889"
"0001001226"
"0001050891"
"0001052267"
"0001075201"
"0001053197"
"0001079141"
"0001088826"
"0001010989"
"0001040786"
"0001102216"
"0001055442"
"0001073311"
"0001075369"
"0001068288"
"0001057288"
"0001102461"
"0001071619"
"0001052296"
"0001086452"
"0000998607"
"0001015452"
"0001070525"
"0001006725"
"0001118150"
"0001117632"
"0001069292"
"0001002123"
"0001069225"
"0001015737"
"0001010979"
"0001059835"
"0001106714"
"0000998995"
"0001042455"
"0001032934"
"0001115136"
"0001012277"
"0001114438"
"0001106810"
"0000998936"
"0001118795"
"0001118817"
"0001094300"
"0001120443"
"0001123986"
"0001124167"
"0001119845"
"0001102150"
"0001011155"
"0001052776"
"0001096509"
"0001036347"
"0001096162"
"0001001951"
"0001100862"
"0001065052"
"0001028776"
"0001102038"
"0000999384"
"0001048634"
"0001069205"
"0001097330"
"0001047437"
"0001066275"
"0001000628"
"0001030578"
"0001052627"
"0000997806"
"0001005566"
"0000996833"
"0001041763"
"0001100464"
"0001053441"
"0001027708"
"0001084925"
"0001112527"
"0001015500"
"0001078826"
"0001068069"
"0001104189"
"0001114898"
"0001095367"
"0001112210"
"0001036946"
"0001118301"
"0001000961"
"0001123571"
"0001044273"
"0001061593"
"0001032612"
"0001006725"
"0001010979"
"0001015500"
"0001065657"
"0001090906"
"0000998607"
"0001105531"
"0001081916"
"0001081353"
"0001050038"
"0001090679"
"0001014428"
"0001069596"
"0001060449"
"0001080450"
"0001102199"
"0001064910"
"0001002989"
"0001036830"
"0000997952"
"0001036873"
"0001016175"
"0001022546"
"0001056194"
"0001102853"
"0001053763"
"0001026546"
"0001056707"
"0001073585"
"0001076009"
"0001071344"
"0001057223"
"0001098148"
"0001048911"
"0001070746"
"0001065138"
"0001061172"
"0001073126"
"0001097339"
"0001121210"
"0001111810"
"0000999619"
"0001044898"
"0001103591"
"0001066960"
"0001029838"
"0001121763"
"0001026361"
"0001015940"
"0001124770"
"0001003260"
"0001093159"
"0001086935"
"0001049974"
"0000996356"
"0001049776"
"0001084298"
"0001061607"
"0001007072"
"0001062308"
"0001006743"
"0001003235"
"0001096778"
"0001084025"
"0001066749"
"0001006483"
"0001009933"
"0001041034"
"0001098752"
"0001007067"
"0001122279"
"0001123674"
"0001099066"
"0001125401"
"0001067387"
"0001008487"
"0001067670"
"0000992724"
"0001115844"
"0001010248"
"0001103659"
"0001098682"
"0001009092"
"0000996088"
"0001010324"
"0001065529"
"0001098034"
"0001005188"
"0001049248"
"0001111763"
"0001124151"
"0001124419"
"0001060989"
"0001125595"
"0001060604"
"0001028522"
"0001019057"
"0001011806"
"0001125633"
"0001001084"
"0001069851"
"0001088639"
"0001106021"
"0001096750"
"0001035565"
"0000995169"
"0001053178"
"0001011919"
"0001018385"
"0001046728"
"0001020321"
"0000994779"
"0001014896"
"0001036353"
"0000997309"
"0001010848"
"0001083413"
"0001047275"
"0001051991"
"0001038221"
"0001083730"
"0001038410"
"0000996918"
"0001007285"
"0000999417"
"0001007845"
"0001038570"
"0001056514"
"0000999416"
"0001041731"
"0000999416"
"0001053917"
"0001009850"
"0001053232"
"0001053385"
"0001088738"
"0001035924"
"0001053143"
"0001070538"
"0001011832"
"0001082618"
"0001052899"
"0001079141"
"0001075469"
"0001026915"
"0001077920"
"0001026889"
"0001030189"
"0001001226"
"0001012492"
"0001050891"
"0001052267"
"0001053197"
"0001088826"
"0001010989"
"0001040786"
"0001102216"
"0001073311"
"0001071619"
"0001075369"
"0001068288"
"0001057288"
"0001102461"
"0001053188"
"0001105531"
"0001061593"
"0001052267"
"0001081353"
"0001050038"
"0001086452"
"0000998607"
"0001015452"
"0001006725"
"0001118150"
"0001117632"
"0001069292"
"0001002123"
"0001069225"
"0001015737"
"0001010979"
"0001059835"
"0001106714"
"0000998995"
"0001042455"
"0001032934"
"0001115136"
"0001012277"
"0001114438"
"0001004407"
"0001102166"
"0001118795"
"0001118817"
"0001094300"
"0001120443"
"0001123986"
"0001124167"
"0001119845"
"0001102150"
"0001011155"
"0001088874"
"0001052776"
"0001036347"
"0001096162"
"0001001951"
"0001100862"
"0001065052"
"0001028776"
"0001102038"
"0000999384"
"0001048634"
"0001069205"
"0001097330"
"0001047437"
"0001066275"
"0001000628"
"0001030578"
"0001052627"
"0000997806"
"0001005566"
"0000996833"
"0001041763"
"0001100464"
"0001093161"
"0001053441"
"0001027708"
"0001084925"
"0001112527"
"0001015500"
"0001078826"
"0001068069"
"0001104189"
"0001114898"
"0001095367"
"0001112210"
"0001036946"
"0001118301"
"0001000961"
"0001123571"
"0001044273"
"0001084257"
"0001031213"
"0001027843"
"0001093133"
"0001033263"
"0001039776"
"0001051465"
"0000997055"
"0001091034"
"0000999315"
"0001115320"
"0001004483"
"0001118648"
"0001036599"
"0001013888"
"0001056919"
"0001061527"
"0001035662"
"0001112562"
"0001061593"
"0001032612"
"0001053188"
"0001106425"
"0000998607"
"0001065657"
"0001090906"
"0001105531"
"0001081353"
"0001050038"
"0001090679"
"0001002989"
"0001014428"
"0001069596"
"0001060449"
"0001080450"
"0001044273"
"0001084257"
"0001102199"
"0001064910"
"0001033263"
"0001032934"
"0000998936"
"0001031213"
"0001027843"
"0001051465"
"0001120443"
"0001123986"
"0001119845"
"0001039776"
"0001048911"
"0001007072"
"0001062308"
"0001056194"
"0001053763"
"0001032230"
"0001097339"
"0001111810"
"0001121763"
"0001006743"
"0001003235"
"0000997952"
"0001036873"
"0001016175"
"0001022546"
"0001056194"
"0001053763"
"0001026546"
"0001056707"
"0001073585"
"0001076009"
"0001071344"
"0001057223"
"0001098148"
"0001032230"
"0001048911"
"0001070746"
"0001065138"
"0001061172"
"0001073126"
"0001097339"
"0001121210"
"0001013750"
"0000999619"
"0001044898"
"0001103591"
"0001066960"
"0001029838"
"0001121763"
"0001026361"
"0001015940"
"0001124770"
"0001003260"
"0001093159"
"0001086935"
"0001049974"
"0000996356"
"0001049776"
"0001084298"
"0001061607"
"0001007072"
"0001062308"
"0001006743"
"0001003235"
"0001084298"
"0001096778"
"0001084025"
"0001066749"
"0001006483"
"0001009933"
"0001099066"
"0001125401"
"0001125595"
"0001065138"
"0001061172"
"0001073126"
"0001026361"
"0001015940"
"0001093159"
"0001086935"
"0001049974"
"0001067387"
"0001008487"
"0001067670"
"0000992724"
"0001115844"
"0001010248"
"0001103659"
"0001098682"
"0001009092"
"0000996088"
"0001010324"
"0001065529"
"0001098034"
"0001005188"
"0001049248"
"0001111763"
"0001124151"
"0001124419"
"0001060989"
"0001125595"
"0001060604"
"0001028522"
"0001019057"
"0001069851"
"0001088639"
"0001106021"
"0001096750"
"0001011806"
"0001125633"
"0001001084"
"0001125601"
"0001035565"
"0000995169"
"0001045948"
"0001053178"
"0001011919"
"0001028913"
"0001078078"
"0001086700"
"0001037173"
"0001018421"
"0001055241"
"0001061080"
"0001049976"
"0001053192"
"0001052036"
"0001024066"
"0001078078"
"0001058786"
"0001079880"
"0001031359"
"0001062784"
"0001100331"
"0001015301"
"0001053183"
"0001102661"
"0001101927"
"0001063902"
"0001037713"
"0001079482"
"0001105140"
"0001066160"
"0001010619"
"0001016241"
"0001057254"
"0001031915"
"0001002589"
"0001049129"
"0001083093"
"0001061132"
"0001058700"
"0001068845"
"0001001575"
"0001076127"
"0001026485"
"0001007783"
"0001088513"
"0001094717"
"0001071660"
"0001059834"
"0001033044"
"0001055245"
"0000998411"
"0001001251"
"0001065163"
"0001089361"
"0001036248"
"0001053253"
"0001014340"
"0001028288"
"0001053224"
"0001099001"
"0001047752"
"0000998378"
"0001103854"
"0001013910"
"0001105377"
"0001028167"
"0001018837"
"0001075456"
"0001048004"
"0001082784"
"0001048029"
"0001082970"
"0001071702"
"0001095188"
"0001012681"
"0001084160"
"0000999127"
"0001039015"
"0001050394"
"0001082430"
"0001089763"
"0001075488"
"0001088771"
"0001038236"
"0001090111"
"0001029907"
"0001054828"
"0001012064"
"0001033373"
"0001009296"
"0001083135"
"0001058993"
"0001026420"
"0001036617"
"0001007664"
"0001109280"
"0001067576"
"0001040971"
"0001064606"
"0001073041"
"0001068219"
"0001013079"
"0001002269"
"0001033044"
"0001002255"
"0001098286"
"0001071878"
"0001026610"
"0001077617"
"0001039592"
"0001043857"
"0001009948"
"0001100497"
"0001094564"
"0001091736"
"0001108053"
"0000998944"
"0001047600"
"0001095012"
"0001091094"
"0001054632"
"0001069331"
"0001067974"
"0001058692"
"0001081598"
"0001051699"
"0001074392"
"0001077309"
"0001073503"
"0001111551"
"0001040967"
"0001110169"
"0001087253"
"0001044325"
"0001005179"
"0001053353"
"0001060418"
"0001033594"
"0001113861"
"0001026754"
"0001084993"
"0001045407"
"0001097148"
"0001055244"
"0001055532"
"0001088577"
"0001036300"
"0001043939"
"0001072536"
"0001056902"
"0001007710"
"0001086585"
"0001040093"
"0000999066"
"0001053255"
"0001091942"
"0001100392"
"0001027613"
"0001095698"
"0001011819"
"0001012591"
"0001009455"
"0001015876"
"0001071352"
"0001069636"
"0001071801"
"0001018408"
"0001071799"
"0001008974"
"0001033403"
"0001120301"
"0001120208"
"0001052611"
"0001069189"
"0001119401"
"0001084546"
"0001025271"
"0001054837"
"0001034817"
"0001008651"
"0001115309"
"0001087434"
"0001120811"
"0001060755"
"0001108350"
"0001054103"
"0001068212"
"0001040063"
"0001040551"
"0001055491"
"0001059198"
"0001026779"
"0001065009"
"0001067492"
"0001103702"
"0001029491"
"0000992817"
"0001022957"
"0000998965"
"0001015871"
"0001119495"
"0001003201"
"0001105587"
"0001119262"
"0001062060"
"0001118985"
"0001120962"
"0001009605"
"0001088440"
"0001005993"
"0001095985"
"0001004018"
"0001071341"
"0001009102"
"0001036998"
"0001121084"
"0001053710"
"0001007647"
"0001124304"
"0001117096"
"0001096528"
"0001015177"
"0001102792"
"0001033441"
"0001006230"
"0001081572"
"0001116552"
"0001100113"
"0001105700"
"0001093234"
"0001088415"
"0000998108"
"0001112701"
"0001115160"
"0001103363"
"0001068364"
"0001042784"
"0001117799"
"0001116290"
"0001039886"
"0001118059"
"0001104648"
"0001029240"
"0001075013"
"0001010102"
"0001030425"
"0001097794"
"0001093508"
"0001009052"
"0001074679"
"0001096477"
"0001046027"
"0001014355"
"0001006090"
"0001058767"
"0001058642"
"0001035251"
"0001031484"
"0001100070"
"0001031604"
"0001118461"
"0001109619"
"0001115979"
"0001071791"
"0001061658"
"0001066286"
"0001089109"
"0001063196"
"0001008089"
"0001101069"
"0001117670"
"0001123463"
"0001125084"
"0000996231"
"0001036382"
"0001015936"
"0001023524"
"0001008755"
"0001089124"
"0001061792"
"0001063139"
"0001080948"
"0001089465"
"0001071350"
"0001000258"
"0001010911"
"0001088744"
"0001027686"
"0001101252"
"0001096870"
"0001072662"
"0001008596"
"0001043547"
"0001073857"
"0001039449"
"0001015134"
"0001041768"
"0000999926"
"0001061176"
"0001056941"
"0001046473"
"0001053169"
"0001007460"
"0001082271"
"0001077243"
"0001046473"
"0001050911"
"0001086409"
"0001064443"
"0001008727"
"0001061401"
"0001014386"
"0001101252"
"0001096870"
"0001055226"
"0001002438"
"0001067393"
"0001065403"
"0001016202"
"0001060300"
"0001066976"
"0001004214"
"0001055226"
"0001002438"
"0001004675"
"0001028742"
"0001058403"
"0001099590"
"0001013136"
"0001113883"
"0001090967"
"0001045326"
"0001037857"
"0001110832"
"0001030671"
"0001071218"
"0001074950"
"0001066809"
"0001072028"
"0001013069"
"0001091231"
"0001106709"
"0000998000"
"0001012769"
"0001062174"
"0001036085"
"0001080214"
"0001113718"
"0001106577"
"0001055035"
"0001028159"
"0001071987"
"0001046776"
"0000998112"
"0001090373"
"0001116409"
"0001061292"
"0001088579"
"0001061122"
"0001002109"
"0001038739"
"0001070219"
"0001085897"
"0001092078"
"0001041135"
"0001038575"
"0001066695"
"0001015501"
"0001000299"
"0001090885"
"0001006958"
"0001016786"
"0001097529"
"0001042143"
"0001048384"
"0001095913"
"0000996601"
"0001001136"
"0001115986"
"0001105323"
"0001040498"
"0001013655"
"0001001576"
"0001110023"
"0001102996"
"0001045768"
"0001034690"
"0001109869"
"0001088215"
"0001110292"
"0001066226"
"0001043230"
"0001081467"
"0001020478"
"0001112652"
"0000997669"
"0001104172"
"0000999395"
"0001112974"
"0001100123"
"0001062540"
"0001119936"
"0001041295"
"0001021038"
"0001110344"
"0001050251"
"0001012650"
"0001058795"
"0001075508"
"0001117732"
"0001000672"
"0001002810"
"0001032654"
"0001073253"
"0001001963"
"0001100552"
"0001118498"
"0001019051"
"0001089854"
"0001005991"
"0001119038"
"0001120252"
"0001016880"
"0001056790"
"0001119456"
"0001119754"
"0001119750"
"0000996720"
"0001120117"
"0001124205"
"0001051270"
"0001056479"
"0001063128"
"0001053849"
"0001005061"
"0001060424"
"0001083773"
"0001071789"
"0001002773"
"0001076381"
"0001033176"
"0001070340"
"0001002813"
"0000996963"
"0001083825"
"0001108004"
"0001027056"
"0001025131"
"0001067650"
"0001047306"
"0001111320"
"0001060124"
"0001078041"
"0001058684"
"0001096366"
"0001023606"
"0001118983"
"0001120593"
"0001001266"
"0001115297"
"0001069956"
"0001035977"
"0001055957"
"0001003852"
"0001072529"
"0001000329"
"0001115290"
"0001096156"
"0001078969"
"0001090380"
"0001074009"
"0001036711"
"0001124498"
"0001103106"
"0001050668"
"0001061884"
"0001102366"
"0001080539"
"0001071781"
"0001120475"
"0001124492"
"0001096883"
"0001089487"
"0001097268"
"0001075548"
"0001071812"
"0001062147"
"0001071766"
"0001115375"
"0001089159"
"0001041777"
"0001103830"
"0001031611"
"0001113904"
"0001089144"
"0001070082"
"0000997739"
"0001030066"
"0000998518"
"0001073791"
"0001065120"
"0001115817"
"0001115812"
"0001045610"
"0001011166"
"0001057276"
"0001006635"
"0001123634"
"0001093086"
"0001019002"
"0001124919"
"0000995115"
"0001125632"
"0001068277"
"0001067745"
"0001067495"
"0001084640"
"0001034702"
"0001124626"
"0001047072"
"0001097835"
"0001035072"
"0001067541"
"0001070384"
"0001050448"
"0001066883"
"0001062394"
"0001062334"
"0001062393"
"0001060987"
"0001125596"
"0001125806"
"0001030018"
"0001060733"
"0001002017"
"0001122935"
"0001056298"
"0001031703"
"0001122864"
"0000999005"
"0001125384"
"0000997200"
"0001036256"
"0001095584"
"0001035202"
"0001116432"
"0001116839"
"0001108519"
"0001113640"
"0001113175"
"0001054748"
"0001123471"
"0001059485"
"0001050128"
"0001075684"
"0001002970"
"0001066573"
"0001075684"
"0001002970"
"0001074562"
"0001059485"
"0001010508"
"0001063767"
"0001083105"
"0001077665"
"0001009322"
"0001026382"
"0001026802"
"0000998312"
"0001027344"
"0001010439"
"0001062223"
"0001069158"
"0001054802"
"0001056887"
"0001061010"
"0001018969"
"0001067663"
"0001002204"
"0001077101"
"0001002099"
"0001041244"
"0001030541"
"0001010401"
"0001037007"
"0001050914"
"0001062543"
"0001068202"
"0001061010"
"0001030541"
"0001012283"
"0001058535"
"0001073326"
"0001095933"
"0001095782"
"0000998336"
"0001053386"
"0001057009"
"0001028149"
"0001088821"
"0001067663"
"0001002204"
"0001054802"
"0001056887"
"0001018969"
"0001077101"
"0001076809"
"0001061595"
"0001070863"
"0001103726"
"0001008246"
"0001032170"
"0001052817"
"0001006649"
"0001089633"
"0001063674"
"0001076002"
"0001054659"
"0001058105"
"0001049716"
"0001059454"
"0001088530"
"0001040499"
"0001038567"
"0001093090"
"0001097317"
"0001097878"
"0001074254"
"0001080166"
"0001018406"
"0001066815"
"0001077083"
